timestamp,merchant,amount,city,state,pred_category,category
01-07-2019 06:31,"fraud_Herman, Treutel and Dickens",2.04,Sheffield,MA,misc_net,misc_net
01-07-2019 06:31,fraud_Price Inc,92.54,Mayersville,MS,shopping_net,shopping_net
01-07-2019 06:31,"fraud_Okuneva, Schneider and Rau",6.13,Altona,NY,shopping_pos,shopping_pos
01-07-2019 06:31,"fraud_Schumm, Bauch and Ondricka",90.57,Rocky Mount,MO,grocery_pos,grocery_pos
01-07-2019 06:31,fraud_Koss and Sons,81.37,Dongola,IL,gas_transport,gas_transport
01-07-2019 06:33,fraud_Hudson-Ratke,112.54,Cecilton,MD,grocery_pos,grocery_pos
01-07-2019 06:34,fraud_Hudson-Ratke,98.92,Karnack,TX,grocery_pos,grocery_pos
01-07-2019 06:34,fraud_Huels-Nolan,69.53,Utica,KS,gas_transport,gas_transport
01-07-2019 06:35,"fraud_Wintheiser, Dietrich and Schimmel",5.36,Minneapolis,MN,misc_pos,misc_pos
01-07-2019 06:35,fraud_Roob LLC,107.45,Albuquerque,NM,grocery_net,grocery_net
01-07-2019 06:35,fraud_Bahringer-Larson,92.41,Waupaca,WI,grocery_net,grocery_net
01-07-2019 06:36,fraud_Bins-Rice,63.71,Waynesfield,OH,gas_transport,gas_transport
01-07-2019 06:37,fraud_Berge LLC,61.49,Clifton,SC,gas_transport,gas_transport
01-07-2019 06:37,fraud_Deckow-O'Conner,85.68,Palermo,ND,grocery_pos,grocery_pos
01-07-2019 06:38,"fraud_Bernier, Volkman and Hoeger",6.86,Burke,VA,misc_net,misc_net
01-07-2019 06:38,"fraud_Cremin, Hamill and Reichel",40.33,Elkhart,IA,misc_pos,misc_pos
01-07-2019 06:39,fraud_Harber Inc,58.39,Shenandoah Junction,WV,gas_transport,gas_transport
01-07-2019 06:39,"fraud_Lockman, West and Runte",197.03,Creedmoor,NC,grocery_pos,grocery_pos
01-07-2019 06:40,fraud_Schmitt Inc,54.54,Norman,AR,gas_transport,gas_transport
01-07-2019 06:41,"fraud_Greenholt, Jacobi and Gleason",77.58,Fort Myers,FL,gas_transport,gas_transport
01-07-2019 06:41,"fraud_Rutherford, Homenick and Bergstrom",51.9,Spencer,SD,grocery_net,grocery_net
01-07-2019 06:42,fraud_Luettgen PLC,49.91,Holliday,TX,gas_transport,gas_transport
01-07-2019 06:42,"fraud_Casper, Hand and Zulauf",25.26,Jackson,MS,grocery_pos,grocery_pos
01-07-2019 06:42,"fraud_Osinski, Ledner and Leuschke",135.51,Iliff,CO,grocery_pos,grocery_pos
01-07-2019 06:43,"fraud_Moore, Dibbert and Koepp",6.29,Louisville,KY,misc_net,misc_net
01-07-2019 06:43,"fraud_Zieme, Bode and Dooley",59.8,Cape Coral,FL,gas_transport,gas_transport
01-07-2019 06:44,fraud_Wuckert-Walter,54.79,Bauxite,AR,grocery_net,grocery_net
01-07-2019 06:44,fraud_Keeling-Crist,34.07,Graniteville,VT,misc_pos,misc_pos
01-07-2019 06:45,fraud_Kuphal-Predovic,131.96,Port Ewen,NY,misc_net,misc_net
01-07-2019 06:45,fraud_Jast-McDermott,6.13,Surrency,GA,shopping_pos,shopping_pos
01-07-2019 06:45,"fraud_Reilly, Heaney and Cole",65.16,Georgetown,MN,gas_transport,gas_transport
01-07-2019 06:45,fraud_McDermott-Weimann,97.17,Ford,VA,grocery_pos,grocery_pos
01-07-2019 06:45,fraud_Botsford Ltd,3.99,Greenview,CA,shopping_pos,shopping_pos
01-07-2019 06:45,fraud_Huels-Hahn,51.11,Quanah,TX,gas_transport,gas_transport
01-07-2019 06:46,fraud_Torp-Labadie,78.68,Titusville,FL,gas_transport,gas_transport
01-07-2019 06:46,fraud_Kuvalis Ltd,81.31,Sontag,MS,gas_transport,gas_transport
01-07-2019 06:47,fraud_Beier-Hyatt,5.77,Washington,DC,shopping_pos,shopping_pos
01-07-2019 06:47,"fraud_Weimann, Kuhic and Beahan",8.72,Canton,OH,shopping_pos,shopping_pos
01-07-2019 06:48,fraud_Skiles-Ankunding,39.75,Hawthorne,CA,grocery_net,grocery_net
01-07-2019 06:49,fraud_Conroy-Cruickshank,78.66,Birmingham,AL,gas_transport,gas_transport
01-07-2019 06:49,fraud_Ruecker Group,50.01,Ruth,NV,misc_net,misc_net
01-07-2019 06:50,fraud_McDermott-Weimann,65.21,Topeka,KS,grocery_pos,grocery_pos
01-07-2019 06:51,fraud_Jewess LLC,3.03,Armonk,NY,shopping_pos,shopping_pos
01-07-2019 06:51,fraud_Zboncak Ltd,43.83,Meadville,MS,food_dining,food_dining
01-07-2019 06:51,"fraud_Raynor, Reinger and Hagenes",59.74,Battle Creek,IA,gas_transport,gas_transport
01-07-2019 06:52,"fraud_Lehner, Mosciski and King",169.01,Burbank,OK,misc_net,misc_net
01-07-2019 06:52,fraud_Wisozk and Sons,117.63,Sebring,FL,misc_pos,misc_pos
01-07-2019 06:53,fraud_Friesen-D'Amore,41.28,Cottekill,NY,gas_transport,gas_transport
01-07-2019 06:54,"fraud_Zboncak, Rowe and Murazik",7.69,Enola,AR,shopping_net,shopping_net
01-07-2019 06:54,fraud_Brekke and Sons,65.38,Baroda,MI,gas_transport,gas_transport
01-07-2019 06:54,fraud_Kunze Inc,94.44,Saxon,WI,grocery_pos,grocery_pos
01-07-2019 06:54,fraud_Eichmann-Russel,92.8,Notrees,TX,misc_pos,misc_pos
01-07-2019 06:55,fraud_Luettgen PLC,71.22,Cowlesville,NY,gas_transport,gas_transport
01-07-2019 06:56,fraud_Bartoletti-Wunsch,43.32,Uledi,PA,gas_transport,gas_transport
01-07-2019 06:56,fraud_Luettgen PLC,64.07,Cord,AR,gas_transport,gas_transport
01-07-2019 06:57,fraud_Kutch-Hegmann,53.2,Shields,ND,grocery_net,grocery_net
01-07-2019 06:58,"fraud_Mosciski, Gislason and Mertz",61.13,Churubusco,IN,grocery_pos,grocery_pos
01-07-2019 06:59,fraud_Kutch and Sons,198.38,Newhall,CA,grocery_pos,grocery_pos
01-07-2019 06:59,fraud_Torp-Labadie,49.28,Coleman,TX,gas_transport,gas_transport
01-07-2019 07:01,fraud_Heidenreich PLC,182.71,Grassflat,PA,grocery_pos,grocery_pos
01-07-2019 07:01,fraud_Boyer PLC,91.24,Helm,CA,shopping_net,shopping_net
01-07-2019 07:01,"fraud_Huel, Hammes and Witting",84.96,Thornville,OH,grocery_pos,grocery_pos
01-07-2019 07:02,"fraud_Schultz, Simonis and Little",118.3,Cross Plains,TX,grocery_pos,grocery_pos
01-07-2019 07:02,fraud_Kuhic LLC,94.4,Saxon,WI,shopping_net,shopping_net
01-07-2019 07:02,fraud_Lesch Ltd,9.56,Port Ewen,NY,shopping_pos,shopping_pos
01-07-2019 07:03,fraud_Rodriguez Group,74.56,Acworth,NH,gas_transport,gas_transport
01-07-2019 07:03,fraud_Erdman-Kertzmann,67.08,Stanchfield,MN,gas_transport,gas_transport
01-07-2019 07:03,fraud_Turner and Sons,9.44,Manchester,MD,shopping_pos,shopping_pos
01-07-2019 07:04,fraud_Torp-Labadie,70.34,Sebring,FL,gas_transport,gas_transport
01-07-2019 07:05,fraud_Lebsack and Sons,10.75,Luzerne,MI,misc_net,misc_net
01-07-2019 07:06,fraud_Schmitt Inc,55.62,New Waverly,TX,gas_transport,gas_transport
01-07-2019 07:07,fraud_Pouros-Haag,34.71,Camden,MO,shopping_pos,shopping_pos
01-07-2019 07:09,fraud_Bartoletti-Wunsch,38.66,Plymouth,CT,gas_transport,gas_transport
01-07-2019 07:09,fraud_Halvorson Group,2.84,West Columbia,SC,misc_pos,misc_pos
01-07-2019 07:10,fraud_Strosin-Cruickshank,120.05,Dalton,WI,grocery_pos,grocery_pos
01-07-2019 07:10,fraud_Kutch and Sons,98.94,Pewee Valley,KY,grocery_pos,grocery_pos
01-07-2019 07:10,fraud_Friesen-Stamm,54.99,Thomas,WV,gas_transport,gas_transport
01-07-2019 07:10,fraud_Berge LLC,56.25,Westerville,NE,gas_transport,gas_transport
01-07-2019 07:11,fraud_Towne LLC,39.94,Washington Court House,OH,misc_pos,misc_pos
01-07-2019 07:11,fraud_Funk Group,53.38,Houston,TX,grocery_net,grocery_net
01-07-2019 07:12,fraud_Fisher-Schowalter,3.54,Auburn,ME,shopping_net,shopping_net
01-07-2019 07:13,fraud_Koelpin and Sons,102.01,Saint Francis,KY,misc_net,misc_net
01-07-2019 07:13,fraud_Erdman-Kertzmann,59.62,North Washington,PA,gas_transport,gas_transport
01-07-2019 07:14,fraud_Koss and Sons,78.03,River,KY,gas_transport,gas_transport
01-07-2019 07:14,fraud_Marks Inc,74.01,North Wilkesboro,NC,gas_transport,gas_transport
01-07-2019 07:15,fraud_Kiehn-Emmerich,133.67,Timberville,VA,grocery_pos,grocery_pos
01-07-2019 07:15,fraud_Cummings LLC,56.57,Cross Plains,TX,gas_transport,gas_transport
01-07-2019 07:15,fraud_Friesen-Stamm,70.58,Lohrville,IA,gas_transport,gas_transport
01-07-2019 07:16,fraud_Berge LLC,76.31,Surrency,GA,gas_transport,gas_transport
01-07-2019 07:16,"fraud_Reilly, Heaney and Cole",67.96,Slayden,TN,gas_transport,gas_transport
01-07-2019 07:17,fraud_Spinka-Welch,31.61,Westport,KY,grocery_net,grocery_net
01-07-2019 07:17,"fraud_Langosh, Wintheiser and Hyatt",59.95,Cadiz,KY,food_dining,food_dining
01-07-2019 07:18,fraud_Pfeffer LLC,57.27,Waynesfield,OH,grocery_net,grocery_net
01-07-2019 07:20,fraud_Torphy-Goyette,360.18,Bay Minette,AL,shopping_pos,shopping_pos
01-07-2019 07:21,fraud_Kuhn LLC,4.22,Sturgis,MS,misc_net,shopping_pos
01-07-2019 07:22,fraud_Stracke-Lemke,145.79,Ollie,IA,grocery_pos,grocery_pos
01-07-2019 07:22,fraud_Cummerata-Jones,79.44,Sherman,TX,gas_transport,gas_transport
01-07-2019 07:22,fraud_Bins-Rice,79.06,New Ellenton,SC,gas_transport,gas_transport
01-07-2019 07:22,fraud_Torp-Labadie,68.14,Delhi,LA,gas_transport,gas_transport
01-07-2019 07:23,"fraud_Kohler, Lindgren and Koelpin",9.26,Bowdoin,ME,grocery_net,grocery_net
01-07-2019 07:24,fraud_Johns Inc,69.11,Karnack,TX,entertainment,entertainment
01-07-2019 07:24,fraud_Volkman-Predovic,2.89,Hatch,UT,shopping_net,shopping_net
01-07-2019 07:25,fraud_Smitham-Boehm,17.09,Moorhead,MS,grocery_net,grocery_net
01-07-2019 07:25,"fraud_Bernhard, Grant and Langworth",2.76,Weeping Water,NE,shopping_pos,shopping_pos
01-07-2019 07:25,"fraud_Greenholt, Jacobi and Gleason",71.32,Haw River,NC,gas_transport,gas_transport
01-07-2019 07:26,fraud_Parisian and Sons,75.88,Cokeburg,PA,gas_transport,gas_transport
01-07-2019 07:27,fraud_Williamson LLC,62.45,Odessa,MO,misc_pos,misc_pos
01-07-2019 07:27,fraud_Boyer PLC,7.3,Randolph,OH,shopping_net,misc_pos
01-07-2019 07:27,fraud_Pacocha-O'Reilly,126.84,North Loup,NE,grocery_pos,grocery_pos
01-07-2019 07:28,fraud_Kris-Weimann,4.07,San Antonio,TX,misc_net,misc_net
01-07-2019 07:29,fraud_Kihn Inc,29.19,Grantham,NH,shopping_pos,shopping_pos
01-07-2019 07:29,fraud_Koepp-Parker,98.2,Mount Morris,NY,grocery_pos,grocery_pos
01-07-2019 07:30,fraud_Gutmann Ltd,60.71,Helm,CA,grocery_net,grocery_net
01-07-2019 07:30,fraud_Doyle Ltd,74.84,Ozawkie,KS,grocery_pos,grocery_pos
01-07-2019 07:30,fraud_Cummings Group,63.79,Barneveld,NY,grocery_net,grocery_net
01-07-2019 07:30,"fraud_Rutherford, Homenick and Bergstrom",31.78,Wilmington,NC,grocery_net,grocery_net
01-07-2019 07:30,fraud_Smith-Stokes,37.78,Shippingport,PA,misc_pos,misc_pos
01-07-2019 07:30,fraud_Cartwright-Harris,152.19,Emmons,MN,grocery_pos,grocery_pos
01-07-2019 07:31,fraud_Herzog Ltd,57.28,De Witt,AR,misc_pos,misc_pos
01-07-2019 07:32,fraud_Hamill-Daugherty,23.81,Jefferson,NY,misc_net,misc_net
01-07-2019 07:32,fraud_Cartwright-Harris,82.04,Blooming Grove,TX,grocery_pos,grocery_pos
01-07-2019 07:33,fraud_Kutch and Sons,104.94,Waupaca,WI,grocery_pos,grocery_pos
01-07-2019 07:33,"fraud_Schaefer, McGlynn and Bosco",98.71,Bethel,OH,gas_transport,gas_transport
01-07-2019 07:34,fraud_Auer-Mosciski,132.25,Freedom,WY,grocery_pos,grocery_pos
01-07-2019 07:35,fraud_Stracke-Lemke,91.73,Harper,TX,grocery_pos,grocery_pos
01-07-2019 07:35,fraud_Padberg-Rogahn,52.62,Altona,NY,entertainment,entertainment
01-07-2019 07:36,fraud_Auer-West,281.05,Pea Ridge,AR,shopping_net,shopping_net
01-07-2019 07:36,fraud_Mante Group,110.13,Smithfield,IL,misc_net,misc_net
01-07-2019 07:37,"fraud_Herman, Treutel and Dickens",8.54,Baroda,MI,misc_net,misc_net
01-07-2019 07:37,"fraud_Schoen, Kuphal and Nitzsche",114.25,Dresden,KS,grocery_pos,grocery_pos
01-07-2019 07:37,"fraud_Cremin, Hamill and Reichel",7.47,Manchester,MD,misc_pos,misc_pos
01-07-2019 07:37,"fraud_Mosciski, Gislason and Mertz",121.63,Central,IN,grocery_pos,grocery_pos
01-07-2019 07:38,fraud_Cummerata-Jones,70.43,Bessemer,AL,gas_transport,gas_transport
01-07-2019 07:38,"fraud_Raynor, Reinger and Hagenes",58.92,Brantley,AL,gas_transport,gas_transport
01-07-2019 07:39,fraud_Kutch and Sons,65.05,Heart Butte,MT,grocery_pos,grocery_pos
01-07-2019 07:39,fraud_Christiansen-Gusikowski,4.35,Andrews,NC,misc_pos,misc_pos
01-07-2019 07:39,fraud_Hermann-Gaylord,30.33,Meadville,MO,misc_pos,misc_pos
01-07-2019 07:40,fraud_Torp-Labadie,58.58,Oriskany Falls,NY,gas_transport,gas_transport
01-07-2019 07:41,fraud_Stracke-Lemke,201.76,Littleton,CO,grocery_pos,grocery_pos
01-07-2019 07:42,fraud_McDermott-Rice,9.84,Tupper Lake,NY,misc_pos,misc_pos
01-07-2019 07:42,fraud_Block Group,8.09,Parsonsfield,ME,misc_pos,misc_pos
01-07-2019 07:43,fraud_Cummerata-Jones,52.23,Ashford,WA,gas_transport,gas_transport
01-07-2019 07:44,fraud_Torp-Lemke,2.65,Knoxville,TN,misc_pos,misc_pos
01-07-2019 07:44,"fraud_Gottlieb, Considine and Schultz",55.53,Oakdale,NY,shopping_net,shopping_net
01-07-2019 07:45,fraud_Cartwright-Harris,231.25,Hinckley,OH,grocery_pos,grocery_pos
01-07-2019 07:45,fraud_Harber Inc,36.25,San Antonio,TX,gas_transport,gas_transport
01-07-2019 07:46,fraud_Harris Inc,32.12,Barneveld,NY,gas_transport,gas_transport
01-07-2019 07:46,fraud_Kemmer-Buckridge,95.78,Cadiz,KY,misc_pos,misc_pos
01-07-2019 07:46,fraud_Kling Inc,60.27,Bridger,MT,gas_transport,gas_transport
01-07-2019 07:47,fraud_Stracke-Lemke,112.0,Dunlevy,PA,grocery_pos,grocery_pos
01-07-2019 07:47,fraud_Kunze Inc,92.27,Athena,OR,grocery_pos,grocery_pos
01-07-2019 07:48,"fraud_Altenwerth, Cartwright and Koss",4.21,Winger,MN,shopping_net,shopping_net
01-07-2019 07:48,fraud_Dicki Ltd,47.98,Tupper Lake,NY,grocery_net,grocery_net
01-07-2019 07:49,"fraud_Stroman, Hudson and Erdman",72.22,Greendale,WI,gas_transport,gas_transport
01-07-2019 07:49,fraud_Cummerata-Jones,75.76,Belmond,IA,gas_transport,gas_transport
01-07-2019 07:49,"fraud_Stanton, Jakubowski and Baumbach",1.07,West Chazy,NY,shopping_net,shopping_net
01-07-2019 07:50,fraud_Grimes LLC,8.11,Dresden,KS,entertainment,entertainment
01-07-2019 07:51,fraud_Torphy-Goyette,9.4,West Bethel,ME,shopping_pos,shopping_pos
01-07-2019 07:51,"fraud_Gottlieb, Considine and Schultz",5.29,Prairie Creek,IN,shopping_net,shopping_net
01-07-2019 07:51,fraud_Barton Inc,150.22,Belfast,NY,grocery_pos,grocery_pos
01-07-2019 07:51,fraud_Deckow-O'Conner,80.94,Timberville,VA,grocery_pos,grocery_pos
01-07-2019 07:51,"fraud_Zieme, Bode and Dooley",63.89,Great Mills,MD,gas_transport,gas_transport
01-07-2019 07:52,fraud_Douglas-White,5.15,Metairie,LA,entertainment,entertainment
01-07-2019 07:52,"fraud_Kutch, Hermiston and Farrell",50.81,Milford,OH,gas_transport,gas_transport
01-07-2019 07:54,fraud_McDermott-Rice,36.6,Tower Hill,IL,misc_pos,misc_pos
01-07-2019 07:54,fraud_Cole PLC,90.38,Delhi,LA,grocery_pos,grocery_pos
01-07-2019 07:55,fraud_Rutherford-Mertz,115.31,Parks,AZ,grocery_pos,grocery_pos
01-07-2019 07:55,fraud_Pagac LLC,1.15,Honokaa,HI,shopping_pos,shopping_pos
01-07-2019 07:55,"fraud_Schultz, Simonis and Little",111.69,Warren,MI,grocery_pos,grocery_pos
01-07-2019 07:56,fraud_Kunze Inc,125.8,Ash Flat,AR,grocery_pos,grocery_pos
01-07-2019 07:57,fraud_Wolf Inc,83.7,Lomax,IL,grocery_pos,grocery_pos
01-07-2019 07:58,fraud_Torp-Lemke,4.19,North Judson,IN,misc_pos,misc_pos
01-07-2019 07:58,fraud_Heathcote LLC,93.23,Leetsdale,PA,shopping_net,shopping_net
01-07-2019 07:58,fraud_Welch Inc,14.12,Saint Paul,MN,misc_net,misc_net
01-07-2019 07:59,fraud_Murray Ltd,27.03,Kilgore,TX,grocery_net,grocery_net
01-07-2019 07:59,fraud_Bauch-Blanda,125.8,Harborcreek,PA,entertainment,entertainment
01-07-2019 07:59,fraud_Metz-Boehm,9.74,Brinson,GA,shopping_pos,shopping_pos
01-07-2019 07:59,fraud_Doyle Ltd,68.81,Wichita,KS,grocery_pos,grocery_pos
01-07-2019 07:59,fraud_Dooley-Thompson,1015.12,Notrees,TX,misc_net,misc_net
01-07-2019 07:59,fraud_Stracke-Lemke,111.18,Lohrville,IA,grocery_pos,grocery_pos
01-07-2019 08:00,fraud_Bradtke PLC,111.33,Leetsdale,PA,grocery_pos,grocery_pos
01-07-2019 08:00,fraud_Bins-Rice,72.98,Corriganville,MD,gas_transport,gas_transport
01-07-2019 08:00,fraud_Harris Inc,49.24,Redford,MO,gas_transport,gas_transport
01-07-2019 08:01,"fraud_Lakin, Ferry and Beatty",138.96,Armonk,NY,food_dining,food_dining
01-07-2019 08:02,fraud_Emard Inc,44.75,Bradley,SC,gas_transport,gas_transport
